experiment,model,arm,dataset,root_service,n,normalized_attention_entropy,blank_attention_mass,top_10pct_evidence_precision,required_region_attention_mass,attn_M,attn_R,attn_L,attn_G,attn_ledger,focus_M,focus_R,focus_L,focus_G,focus_ledger
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2022,emailservice,4,0.80945973,0.28681164,0.87258369,1,0.888223,0.111777,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2022,emailservice-1,2,0.82266537,0.25676937,0.89977621,1,0.9089802,0.091019804,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2022,frontend,3,0.82117276,0.27913776,0.88470254,1,0.91906746,0.080932538,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2022,frontend-0,1,0.80748733,0.29121241,0.83961859,1,0.89364394,0.10635606,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2022,frontend-1,1,0.81514738,0.28767004,0.88787911,1,0.91680516,0.083194838,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2022,frontend-2,1,0.80845736,0.27138,0.87762396,1,0.90909408,0.090905918,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2022,frontend2-0,1,0.84433305,0.28387,0.85264245,1,0.91687038,0.08312962,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2022,node-1,3,0.8015903,0.27320958,0.86754432,1,0.89558002,0.10441998,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2022,node-2,3,0.79608317,0.28771189,0.85413535,1,0.89463217,0.10536783,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2022,node-3,4,0.80839782,0.282892,0.87917305,1,0.90497276,0.095027243,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2022,node-4,4,0.8097956,0.2820585,0.88382176,1,0.90747014,0.092529864,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2022,node-5,8,0.81550809,0.27694857,0.86582443,1,0.90662822,0.093371784,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2022,node-6,7,0.81339587,0.27073924,0.88396734,1,0.90234804,0.097651957,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2022,paymentservice,1,0.80710624,0.27947566,0.86985873,1,0.87421155,0.12578845,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2022,productcatalogservice,4,0.81217294,0.27811839,0.8555549,1,0.91238081,0.087619186,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2022,productcatalogservice-0,3,0.80987863,0.26916225,0.89213148,1,0.90517377,0.094826231,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2022,productcatalogservice-1,3,0.80782102,0.28147062,0.92395884,1,0.91187006,0.088129944,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2022,productcatalogservice-2,2,0.81792665,0.27329793,0.90498076,1,0.91195632,0.088043682,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2022,productcatalogservice2-0,1,0.8254501,0.2910039,0.87811609,1,0.89372894,0.10627106,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2022,recommendationservice,4,0.80296434,0.28229421,0.89168263,1,0.9094038,0.090596202,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2022,recommendationservice-2,1,0.80803739,0.28830586,0.88209662,1,0.90313746,0.09686254,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2022,recommendationservice2-0,1,0.78514534,0.29972658,0.80611565,1,0.89590068,0.10409932,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2022,shippingservice,4,0.80867546,0.28046981,0.86819064,1,0.89988809,0.10011191,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2022,shippingservice-0,1,0.81004218,0.2723897,0.87791182,1,0.88257073,0.11742927,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2022,shippingservice-1,2,0.80288393,0.27266088,0.91061726,1,0.89815759,0.10184241,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2022,shippingservice2-0,1,0.81707257,0.28192913,0.92713025,1,0.91053866,0.089461343,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,adservice,14,0.81421252,0.27668371,0.86446974,1,0.90204071,0.097959288,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,cartservice,7,0.81437093,0.278565,0.8449069,1,0.898471,0.101529,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,checkoutservice,17,0.81678382,0.28485533,0.84320543,1,0.89259228,0.10740772,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,currencyservice,4,0.81730886,0.28342835,0.85309515,1,0.893015,0.106985,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,emailservice,2,0.81309836,0.29274148,0.89644808,1,0.89422812,0.10577188,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,frontend,3,0.82137114,0.27890961,0.83512314,1,0.88924036,0.11075964,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,node-1,3,0.81832731,0.28043019,0.87822379,1,0.88772366,0.11227634,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,node-3,3,0.80950732,0.28331265,0.85898543,1,0.90928851,0.090711492,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,node-4,1,0.8234501,0.26816603,0.82998077,1,0.89853571,0.10146429,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,node-5,4,0.82575976,0.27771977,0.88421752,1,0.90207639,0.097923609,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,node-6,5,0.81956506,0.29011018,0.84004966,1,0.88659031,0.11340969,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,node-7,2,0.81542561,0.28499923,0.83693324,1,0.88401761,0.11598239,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,node-8,4,0.82111275,0.28575243,0.85952056,1,0.89107045,0.10892955,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,paymentservice,1,0.81865629,0.27933428,0.86773377,1,0.90407188,0.095928124,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,productcatalogservice,4,0.82259817,0.27857347,0.87869963,1,0.91090829,0.089091711,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,recommendationservice,1,0.79943761,0.3115579,0.83363249,1,0.8980342,0.1019658,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,shippingservice,6,0.81688694,0.27823848,0.83392198,1,0.89937129,0.10062871,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,tidb-tidb,2,0.80861478,0.2764494,0.86476233,1,0.89892137,0.10107863,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,tidb-tikv,10,0.81764161,0.28782716,0.85275825,1,0.89722506,0.10277494,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,re2_ob,checkoutservice,18,0.81795096,0.2763279,0.86528125,1,0.90180362,0.098196382,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,re2_ob,currencyservice,18,0.81810035,0.26892983,0.87143691,1,0.9026788,0.097321205,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,re2_ob,emailservice,18,0.81799699,0.27724335,0.82686649,1,0.90209605,0.097903947,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,re2_ob,productcatalogservice,18,0.81639417,0.27130787,0.86088188,1,0.90587488,0.094125124,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,re2_ob,recommendationservice,18,0.81745206,0.27671335,0.85879252,1,0.89875649,0.10124351,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,re2_tt,ts-auth-service,18,0.81639202,0.29181232,0.8647908,1,0.8782249,0.1217751,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,re2_tt,ts-order-service,18,0.81607376,0.28260116,0.87346471,1,0.88849918,0.11150082,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,re2_tt,ts-route-service,18,0.81037224,0.28720512,0.86236756,1,0.88838424,0.11161576,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,re2_tt,ts-train-service,18,0.80624936,0.28995387,0.85406926,1,0.87290924,0.12709076,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gt,re2_tt,ts-travel-service,18,0.81692243,0.28944204,0.85932672,1,0.87626211,0.12373789,,,,1,1,,,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,mysql,6,0.8001023,0.29109509,0.85075092,1,0.62209492,0.079987905,,0.29791718,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,ts-assurance-service,5,0.80873408,0.30130982,0.83772086,1,0.62718892,0.08065884,,0.29215224,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,ts-auth-service,4,0.80480811,0.29955144,0.85535491,1,0.64902739,0.073558305,,0.27741431,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,ts-basic-service,19,0.80078445,0.30179675,0.84860865,1,0.63462618,0.074212435,,0.29116139,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,ts-config-service,6,0.79760128,0.29438374,0.84338122,1,0.62266491,0.07320604,,0.30412905,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,ts-consign-service,2,0.80946839,0.30415254,0.86407838,1,0.66562907,0.080864214,,0.25350672,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,ts-contacts-service,2,0.80119776,0.30619122,0.80303474,1,0.60494515,0.082509536,,0.31254531,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,ts-food-service,3,0.80282661,0.31231464,0.85927311,1,0.62225965,0.078323896,,0.29941645,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,ts-inside-payment-service,2,0.80065451,0.28680275,0.83986852,1,0.63788139,0.077299887,,0.28481872,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,ts-order-other-service,4,0.80060338,0.28192934,0.86235246,1,0.65380113,0.068564335,,0.27763454,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,ts-order-service,5,0.80631157,0.29190252,0.87719355,1,0.64807258,0.073232412,,0.27869501,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,ts-preserve-service,5,0.79783519,0.30348883,0.82904622,1,0.62592338,0.07888441,,0.29519221,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,ts-price-service,2,0.80831828,0.29960328,0.86233599,1,0.62430134,0.072563856,,0.3031348,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,ts-route-plan-service,6,0.80628144,0.29378551,0.85535703,1,0.64496881,0.070035872,,0.28499532,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,ts-route-service,4,0.80205425,0.28572203,0.843275,1,0.60790483,0.080495692,,0.31159947,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,ts-seat-service,6,0.80175801,0.29504725,0.84549557,1,0.64079064,0.068899022,,0.29031034,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,ts-security-service,1,0.79682308,0.29191853,0.89375928,1,0.65485527,0.065337585,,0.27980714,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,ts-station-food-service,1,0.81517219,0.29479414,0.84285964,1,0.59855904,0.065290563,,0.3361504,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,ts-station-service,1,0.80493936,0.29490912,0.80405118,1,0.63111108,0.078752179,,0.29013674,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,ts-train-service,2,0.8149984,0.29865582,0.86302755,1,0.63986318,0.071721746,,0.28841507,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,ts-travel-plan-service,3,0.80207156,0.29383106,0.86938244,1,0.62849318,0.074061759,,0.29744506,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,ts-travel-service,3,0.79885744,0.28674864,0.858998,1,0.63384441,0.074993896,,0.2911617,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,ts-travel2-service,2,0.8042777,0.29547474,0.8646778,1,0.63378289,0.075600555,,0.29061655,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,ts-user-service,1,0.80108239,0.30564834,0.82718311,1,0.63413801,0.085152481,,0.28070951,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,ts-verification-code-service,1,0.80888982,0.27342097,0.84506395,1,0.60285451,0.070092225,,0.32705326,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,adservice,2,0.82319524,0.28964858,0.86705671,1,0.64234273,0.069554384,,0.28810288,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,adservice-0,1,0.81216758,0.28815584,0.86189881,1,0.70299742,0.062935619,,0.23406696,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,adservice-1,3,0.81081809,0.28837359,0.83124236,1,0.64510115,0.064589331,,0.29030952,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,adservice2-0,1,0.82129523,0.2882333,0.8464179,1,0.68218801,0.074774843,,0.24303715,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,cartservice,5,0.81184101,0.29212971,0.84864374,1,0.65346715,0.075315423,,0.27121742,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,cartservice-0,2,0.8122112,0.30588455,0.80633474,1,0.65069096,0.07149316,,0.27781588,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,cartservice2-0,1,0.79637559,0.32981155,0.80532045,1,0.64741041,0.072153774,,0.28043582,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,checkoutservice,4,0.79877681,0.29223763,0.86678766,1,0.61549733,0.080872164,,0.30363051,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,checkoutservice-0,2,0.8006018,0.294545,0.85242266,1,0.64035085,0.064157759,,0.29549139,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,checkoutservice-1,2,0.82737399,0.27922006,0.87347785,1,0.68617056,0.068853166,,0.24497627,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,currencyservice,2,0.81669815,0.28462113,0.85434284,1,0.67343115,0.067159538,,0.25940932,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,currencyservice-0,1,0.80288132,0.31062677,0.81163469,1,0.61398339,0.091375484,,0.29464113,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,currencyservice-1,2,0.81506812,0.28366419,0.84740162,1,0.67335071,0.077560127,,0.24908917,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,currencyservice-2,2,0.81548768,0.27388662,0.88368745,1,0.66624731,0.064576554,,0.26917613,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,emailservice,4,0.81615419,0.29272655,0.85854627,1,0.64710509,0.069089184,,0.28380573,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,emailservice-1,2,0.81583709,0.29183814,0.84122741,1,0.64873511,0.087663675,,0.26360122,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,frontend,3,0.80935792,0.29997351,0.84076257,1,0.67225638,0.070271699,,0.25747192,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,frontend-0,1,0.81355528,0.2927178,0.81915127,1,0.66020738,0.078898919,,0.2608937,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,frontend-1,1,0.80214588,0.29885892,0.85154244,1,0.63306611,0.087892265,,0.27904163,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,frontend-2,1,0.81140372,0.29565442,0.83168486,1,0.65089423,0.064991429,,0.28411434,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,frontend2-0,1,0.81882771,0.30950434,0.84015915,1,0.63085521,0.084138116,,0.28500667,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,node-1,3,0.81517422,0.29027576,0.85726023,1,0.63319423,0.093344432,,0.27346134,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,node-2,3,0.806234,0.29858883,0.8552709,1,0.65489859,0.076784091,,0.26831731,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,node-3,4,0.81901692,0.2899077,0.86527986,1,0.68852667,0.073563817,,0.23790951,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,node-4,4,0.81591368,0.29765706,0.87792041,1,0.68556904,0.075991087,,0.23843988,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,node-5,8,0.81506549,0.29267684,0.84917988,1,0.66515392,0.076902722,,0.25794336,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,node-6,7,0.81850515,0.29065968,0.85939497,1,0.66894214,0.081309312,,0.24974855,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,paymentservice,1,0.81086532,0.28683927,0.86013239,1,0.68035514,0.068656014,,0.25098884,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,productcatalogservice,4,0.81091825,0.30306972,0.84421081,1,0.64796088,0.082274601,,0.26976451,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,productcatalogservice-0,3,0.81258096,0.28698085,0.85224209,1,0.66699839,0.078810697,,0.25419091,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,productcatalogservice-1,3,0.80911652,0.29643744,0.83157169,1,0.62639033,0.068402392,,0.30520728,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,productcatalogservice-2,2,0.81652892,0.29264878,0.86823331,1,0.66479089,0.072102773,,0.26310634,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,productcatalogservice2-0,1,0.80400002,0.31319929,0.79973563,1,0.64774512,0.078304966,,0.27394991,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,recommendationservice,4,0.81157878,0.29224118,0.86836562,1,0.64960765,0.069090012,,0.28130234,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,recommendationservice-2,1,0.82032226,0.28274517,0.88712834,1,0.68792717,0.080412428,,0.2316604,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,recommendationservice2-0,1,0.79759877,0.30016178,0.86993952,1,0.66985235,0.054466806,,0.27568084,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,shippingservice,4,0.81225445,0.30066124,0.83955318,1,0.65636447,0.086021493,,0.25761404,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,shippingservice-0,1,0.79349074,0.29176462,0.86271135,1,0.64880873,0.069024465,,0.28216681,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,shippingservice-1,2,0.80123412,0.30345132,0.8613157,1,0.61127079,0.080220752,,0.30850845,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,shippingservice2-0,1,0.81628739,0.29988504,0.88290844,1,0.67789607,0.080928278,,0.24117565,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,adservice,14,0.81569639,0.30039499,0.83314623,1,0.65877498,0.074466694,,0.26675833,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,cartservice,7,0.8137911,0.29602673,0.82210021,1,0.66106199,0.076626359,,0.26231166,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,checkoutservice,17,0.81814913,0.29871984,0.82836729,1,0.66129261,0.073971787,,0.2647356,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,currencyservice,4,0.821339,0.2979358,0.82086144,1,0.66695612,0.073918785,,0.2591251,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,emailservice,2,0.82216788,0.29426285,0.85752279,1,0.67341427,0.070421854,,0.25616388,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,frontend,3,0.82089963,0.28334637,0.85015473,1,0.63570045,0.073353288,,0.29094626,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,node-1,3,0.81716149,0.30621053,0.84991973,1,0.66317082,0.083519976,,0.2533092,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,node-3,3,0.81832245,0.30309845,0.81883193,1,0.65494946,0.074706669,,0.27034388,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,node-4,1,0.82564179,0.30377326,0.84235913,1,0.64846191,0.089465416,,0.26207267,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,node-5,4,0.82219709,0.29800899,0.83820442,1,0.65944817,0.077528272,,0.26302356,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,node-6,5,0.8187123,0.30462654,0.81929141,1,0.6715102,0.072007598,,0.2564822,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,node-7,2,0.81237838,0.29846917,0.84124114,1,0.66009793,0.073216868,,0.2666852,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,node-8,4,0.82661704,0.3049169,0.83421045,1,0.66540404,0.083400273,,0.25119569,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,paymentservice,1,0.80887648,0.31044475,0.79888761,1,0.6232508,0.09026822,,0.28648098,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,productcatalogservice,4,0.81839082,0.29818162,0.83897072,1,0.66795381,0.070800332,,0.26124586,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,recommendationservice,1,0.80417099,0.2934757,0.83023696,1,0.71162096,0.06462346,,0.22375558,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,shippingservice,6,0.82004493,0.29698419,0.83300011,1,0.67501895,0.073265188,,0.25171586,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,tidb-tidb,2,0.80805711,0.2839656,0.85457655,1,0.64646276,0.06342194,,0.2901153,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,tidb-tikv,10,0.81867446,0.30255379,0.82004728,1,0.66161781,0.07595688,,0.26242531,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,re2_ob,checkoutservice,18,0.81659117,0.28544628,0.84374504,1,0.63138099,0.066910605,,0.3017084,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,re2_ob,currencyservice,18,0.81435858,0.28501766,0.83874094,1,0.63453162,0.070767227,,0.29470116,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,re2_ob,emailservice,18,0.81787263,0.28569342,0.83259698,1,0.64240763,0.066474898,,0.29111747,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,re2_ob,productcatalogservice,18,0.81225511,0.28508699,0.83297502,1,0.6375015,0.0687107,,0.2937878,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,re2_ob,recommendationservice,18,0.81429349,0.28419855,0.84117564,1,0.62683112,0.06507397,,0.30809491,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,re2_tt,ts-auth-service,18,0.81746413,0.30741513,0.82714403,1,0.63370729,0.094836225,,0.27145649,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,re2_tt,ts-order-service,18,0.81716538,0.30015963,0.82618851,1,0.62932403,0.092582877,,0.2780931,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,re2_tt,ts-route-service,18,0.81056497,0.30512281,0.81917102,1,0.62662376,0.093411466,,0.27996478,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,re2_tt,ts-train-service,18,0.81013346,0.29733215,0.8396827,1,0.61961872,0.091962775,,0.2884185,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lt-Gv,re2_tt,ts-travel-service,18,0.81292883,0.30265554,0.830517,1,0.63663307,0.090842944,,0.27252399,,1,1,,1,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aegislab,mysql,6,0.79911377,0.30106622,0.83020207,1,0.81741753,0.10423684,0.07834562,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aegislab,ts-assurance-service,5,0.80250322,0.31362102,0.84049785,1,0.82488212,0.098687506,0.076430371,,,1,1,1,,
cross_region,qwen3.8-27b,Mv-Rv-Lv-Gt,aegislab,ts-auth-service,4,0.80883034,0.29903318,0.83075324,1,0.8160357,0.11059059,0.073373706,,,1,1,1,,
