experiment,model,arm,dataset,fault_type,n,normalized_attention_entropy,blank_attention_mass,top_10pct_evidence_precision,required_region_attention_mass,attn_M,attn_R,attn_L,attn_G,attn_ledger,focus_M,focus_R,focus_L,focus_G,focus_ledger
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,JVMReturn,2,0.76185129,0.49548666,0.53846154,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,NetworkBandwidth,2,0.76697926,0.50997219,0.51923077,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,NetworkCorrupt,2,0.78061216,0.52588531,0.51923077,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,NetworkDelay,1,0.78534105,0.52727602,0.5,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,NetworkLoss,3,0.77362354,0.51511843,0.55128205,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,NetworkPartition,6,0.77607317,0.51594844,0.51282051,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,PodFailure,1,0.77064346,0.51982618,0.53846154,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aegislab,PodKill,1,0.77805365,0.51435374,0.5,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,k8s容器cpu负载,9,0.77399806,0.4857153,0.58547009,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,k8s容器内存负载,8,0.77739536,0.498307,0.54807692,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,k8s容器写io负载,4,0.79363488,0.53543369,0.51923077,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,k8s容器网络丢包,9,0.78729458,0.5321944,0.54700855,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,k8s容器网络延迟,10,0.78417563,0.50389534,0.55769231,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,k8s容器网络资源包损坏,10,0.79289787,0.53843111,0.51538462,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,k8s容器网络资源包重复发送,7,0.78111771,0.49127613,0.56593407,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,k8s容器读io负载,9,0.77960421,0.49332243,0.56410256,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,k8s容器进程中止,5,0.77464596,0.48668617,0.57692308,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,node 内存消耗,5,0.77867639,0.48797976,0.57692308,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,node 磁盘写IO消耗,6,0.78334133,0.5039581,0.57051282,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,node 磁盘空间消耗,5,0.78229448,0.49865099,0.52307692,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,node 磁盘读IO消耗,5,0.78237695,0.49989147,0.55384615,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,node节点CPU故障,5,0.77264628,0.48195138,0.55384615,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2022,node节点CPU爬升,3,0.77270763,0.45740782,0.64102564,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,code error,1,0.8082326,0.55840056,0.5,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,cpu stress,8,0.77677075,0.48301855,0.53846154,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,dns error,5,0.79329018,0.52278843,0.53846154,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,io fault,5,0.77475191,0.46778245,0.56923077,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,jvm cpu,3,0.80102292,0.55467592,0.55128205,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,jvm exception,3,0.78917496,0.52195644,0.53846154,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,jvm gc,2,0.80123048,0.57326858,0.44230769,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,jvm latency,5,0.80028074,0.54906967,0.52307692,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,memory stress,6,0.78180901,0.50439633,0.54487179,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,network corrupt,6,0.80005898,0.54285333,0.51923077,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,network delay,7,0.77325576,0.46433349,0.58241758,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,network loss,5,0.80203009,0.54755144,0.53076923,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,node cpu stress,6,0.77343313,0.46607396,0.58333333,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,node disk fill,4,0.77173563,0.46586,0.60576923,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,node memory stress,12,0.77905697,0.48724376,0.5224359,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,pod failure,10,0.7944796,0.53483027,0.52692308,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,pod kill,2,0.8025051,0.54225157,0.53846154,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,aiops2025,target port misconfig,3,0.79516491,0.53509685,0.53846154,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,re2_ob,cpu,15,0.77108896,0.48344399,0.56410256,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,re2_ob,delay,15,0.77261634,0.47818642,0.55641026,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,re2_ob,disk,15,0.77107447,0.47801291,0.58717949,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,re2_ob,loss,15,0.80039008,0.56378735,0.48461538,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,re2_ob,mem,15,0.78469665,0.5189065,0.54358974,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,re2_ob,socket,15,0.77033803,0.4788662,0.56666667,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,re2_tt,cpu,15,0.79656727,0.55870856,0.50512821,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,re2_tt,delay,15,0.8054714,0.57254791,0.49487179,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,re2_tt,disk,15,0.802606,0.57072134,0.47948718,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,re2_tt,loss,15,0.79663145,0.56207294,0.5025641,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,re2_tt,mem,15,0.80190661,0.57563253,0.49230769,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,re2_tt,socket,15,0.80040121,0.56900835,0.48974359,1,,,1,,,,,1,,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,ContainerKill,6,0.84380427,0.43611802,0.66206055,1,,,0.41786961,0.58213039,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,HTTPRequestAbort,6,0.8481379,0.43775173,0.67262515,1,,,0.41518091,0.58481909,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,HTTPRequestDelay,7,0.84821922,0.44104433,0.67327716,1,,,0.4177977,0.5822023,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,HTTPRequestReplaceMethod,15,0.84513671,0.44731922,0.6600783,1,,,0.41816132,0.58183868,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,HTTPRequestReplacePath,1,0.84692602,0.45172192,0.66122402,1,,,0.41693216,0.58306784,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,HTTPResponseAbort,3,0.84562891,0.434198,0.68310317,1,,,0.41773819,0.58226181,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,HTTPResponseDelay,7,0.8418202,0.44049407,0.67193417,1,,,0.41723442,0.58276558,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,HTTPResponseReplaceBody,2,0.84592175,0.44799723,0.67714434,1,,,0.41304031,0.58695969,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,HTTPResponseReplaceCode,13,0.84549959,0.43817588,0.68076938,1,,,0.40648379,0.59351621,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,JVMException,3,0.84292652,0.44321933,0.67834831,1,,,0.4063877,0.5936123,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,JVMLatency,1,0.85087135,0.45374699,0.65109296,1,,,0.4143166,0.5856834,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,JVMMemoryStress,14,0.8402762,0.43525363,0.66173175,1,,,0.41729052,0.58270948,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,JVMReturn,2,0.84088929,0.42539104,0.69425707,1,,,0.43361995,0.56638005,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,NetworkBandwidth,2,0.83621094,0.43766009,0.7002854,1,,,0.42598608,0.57401392,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,NetworkCorrupt,2,0.84929418,0.44318448,0.688467,1,,,0.43087189,0.56912811,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,NetworkDelay,1,0.84833175,0.42474516,0.71173063,1,,,0.41323176,0.58676824,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,NetworkLoss,3,0.84154916,0.44597135,0.69156293,1,,,0.41970824,0.58029176,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,NetworkPartition,6,0.84260164,0.4453885,0.65163634,1,,,0.42558681,0.57441319,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,PodFailure,1,0.84531746,0.42682376,0.6496615,1,,,0.43399652,0.56600348,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aegislab,PodKill,1,0.85202396,0.4414731,0.72210779,1,,,0.42927008,0.57072992,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2022,k8s容器cpu负载,9,0.84745749,0.42449374,0.69347613,1,,,0.41946187,0.58053813,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2022,k8s容器内存负载,8,0.84841029,0.43498907,0.66452348,1,,,0.41868841,0.58131159,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2022,k8s容器写io负载,4,0.85942776,0.44547646,0.67389668,1,,,0.39897504,0.60102496,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2022,k8s容器网络丢包,9,0.85172048,0.44652413,0.67438245,1,,,0.3991875,0.6008125,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2022,k8s容器网络延迟,10,0.85048537,0.42908096,0.69047725,1,,,0.40734379,0.59265621,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2022,k8s容器网络资源包损坏,10,0.85377295,0.4441591,0.66204433,1,,,0.39230866,0.60769134,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2022,k8s容器网络资源包重复发送,7,0.84725472,0.42582024,0.68807469,1,,,0.41822142,0.58177858,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2022,k8s容器读io负载,9,0.84928639,0.42840049,0.6753092,1,,,0.41558176,0.58441824,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2022,k8s容器进程中止,5,0.85170362,0.41947563,0.71196976,1,,,0.40796335,0.59203665,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2022,node 内存消耗,5,0.85185248,0.42991018,0.69734618,1,,,0.41414735,0.58585265,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2022,node 磁盘写IO消耗,6,0.85377329,0.42765427,0.69815536,1,,,0.41859441,0.58140559,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2022,node 磁盘空间消耗,5,0.84864303,0.43522101,0.67729507,1,,,0.41736476,0.58263524,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2022,node 磁盘读IO消耗,5,0.85133745,0.43831018,0.66225867,1,,,0.4161576,0.5838424,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2022,node节点CPU故障,5,0.84553513,0.42700461,0.68407303,1,,,0.42281445,0.57718555,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2022,node节点CPU爬升,3,0.85080361,0.41668561,0.71213195,1,,,0.42254424,0.57745576,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2025,code error,1,0.85822054,0.45882191,0.63395374,1,,,0.40523207,0.59476793,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2025,cpu stress,8,0.84411981,0.43336934,0.65977732,1,,,0.4292212,0.5707788,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2025,dns error,5,0.85516692,0.44796154,0.65352221,1,,,0.40823755,0.59176245,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2025,io fault,5,0.8454448,0.42475597,0.66007288,1,,,0.43376351,0.56623649,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2025,jvm cpu,3,0.8570987,0.46102835,0.67031495,1,,,0.42164218,0.57835782,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2025,jvm exception,3,0.85198281,0.44345592,0.67319573,1,,,0.41955248,0.58044752,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2025,jvm gc,2,0.85741424,0.4739702,0.60965611,1,,,0.42050058,0.57949942,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2025,jvm latency,5,0.85902746,0.4520771,0.65196336,1,,,0.4044193,0.5955807,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2025,memory stress,6,0.85172022,0.43324658,0.67067755,1,,,0.41253714,0.58746286,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2025,network corrupt,6,0.85629896,0.4543369,0.6619532,1,,,0.4109272,0.5890728,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2025,network delay,7,0.84370403,0.42554426,0.67647505,1,,,0.42817268,0.57182732,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2025,network loss,5,0.85943576,0.45763246,0.64812095,1,,,0.41031041,0.58968959,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2025,node cpu stress,6,0.84303019,0.43034962,0.6661182,1,,,0.43439676,0.56560324,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2025,node disk fill,4,0.84524929,0.42844572,0.67551343,1,,,0.42858047,0.57141953,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2025,node memory stress,12,0.84809107,0.43526196,0.66609291,1,,,0.43017525,0.56982475,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2025,pod failure,10,0.85189243,0.44895913,0.65026097,1,,,0.41641489,0.58358511,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2025,pod kill,2,0.85621101,0.44871034,0.65518416,1,,,0.40055359,0.59944641,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,aiops2025,target port misconfig,3,0.85474001,0.44930499,0.66275165,1,,,0.42116832,0.57883168,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_ob,cpu,15,0.84202893,0.42815023,0.66644542,1,,,0.43205712,0.56794288,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_ob,delay,15,0.84075358,0.42675317,0.66383558,1,,,0.4333638,0.5666362,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_ob,disk,15,0.84008303,0.43004099,0.66880406,1,,,0.43859485,0.56140515,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_ob,loss,15,0.85902673,0.45964617,0.64646453,1,,,0.40742251,0.59257749,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_ob,mem,15,0.84802857,0.43976957,0.66015306,1,,,0.41951274,0.58048726,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_ob,socket,15,0.8397039,0.42775419,0.66936914,1,,,0.43656792,0.56343208,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_tt,cpu,15,0.85341285,0.46105036,0.64799772,1,,,0.40292778,0.59707222,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_tt,delay,15,0.84934905,0.46688181,0.63838508,1,,,0.39194375,0.60805625,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_tt,disk,15,0.8587269,0.46069986,0.65303752,1,,,0.39981622,0.60018378,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_tt,loss,15,0.85355089,0.46361449,0.65737286,1,,,0.40406497,0.59593503,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_tt,mem,15,0.85715368,0.46117028,0.65016898,1,,,0.39608865,0.60391135,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_tt,socket,15,0.85717178,0.46258617,0.64560359,1,,,0.40368901,0.59631099,,,,1,1,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,ContainerKill,6,0.75058399,0.72868344,0.25,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,HTTPRequestAbort,6,0.76017501,0.71913938,0.25641026,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,HTTPRequestDelay,7,0.75108618,0.71563185,0.28021978,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,HTTPRequestReplaceMethod,15,0.75749374,0.72040857,0.26153846,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,HTTPRequestReplacePath,1,0.75654207,0.72954512,0.23076923,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,HTTPResponseAbort,3,0.76024263,0.72467573,0.24358974,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,HTTPResponseDelay,7,0.75753481,0.7120501,0.28021978,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,HTTPResponseReplaceBody,2,0.74700484,0.7239094,0.23076923,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,HTTPResponseReplaceCode,13,0.7557878,0.72156782,0.25739645,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,JVMException,3,0.75675916,0.7222245,0.25641026,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,JVMLatency,1,0.75970798,0.73419977,0.23076923,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,JVMMemoryStress,14,0.75560174,0.72396419,0.27197802,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,JVMReturn,2,0.75210391,0.72490515,0.28846154,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,NetworkBandwidth,2,0.75908275,0.7213114,0.32692308,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,NetworkCorrupt,2,0.76161148,0.71817017,0.28846154,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,NetworkDelay,1,0.7522424,0.7149446,0.30769231,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,NetworkLoss,3,0.75677586,0.71886206,0.29487179,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,NetworkPartition,6,0.75083526,0.72322445,0.25641026,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,PodFailure,1,0.75961276,0.72290766,0.30769231,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,PodKill,1,0.75859475,0.72135879,0.23076923,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2022,k8s容器cpu负载,9,0.75255061,0.72280768,0.26495726,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2022,k8s容器内存负载,8,0.7562271,0.72465926,0.24519231,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2022,k8s容器写io负载,4,0.75415179,0.72082059,0.27884615,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2022,k8s容器网络丢包,9,0.75410594,0.7235005,0.25641026,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2022,k8s容器网络延迟,10,0.75514213,0.7157099,0.27307692,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2022,k8s容器网络资源包损坏,10,0.75047319,0.72465125,0.25769231,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2022,k8s容器网络资源包重复发送,7,0.7537304,0.7275417,0.25824176,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2022,k8s容器读io负载,9,0.74982216,0.72909171,0.26068376,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2022,k8s容器进程中止,5,0.75508815,0.72379613,0.25384615,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2022,node 内存消耗,5,0.75339334,0.72782205,0.28461538,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2022,node 磁盘写IO消耗,6,0.7527636,0.72768495,0.23076923,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2022,node 磁盘空间消耗,5,0.75367883,0.73091121,0.23076923,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2022,node 磁盘读IO消耗,5,0.74933343,0.72695728,0.26153846,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2022,node节点CPU故障,5,0.75883507,0.72289654,0.24615385,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2022,node节点CPU爬升,3,0.75884716,0.7233012,0.26923077,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2025,code error,1,0.74921509,0.73694225,0.26923077,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2025,cpu stress,8,0.75359843,0.73415314,0.23557692,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2025,dns error,5,0.75445256,0.72930401,0.26153846,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2025,io fault,5,0.75129002,0.73057923,0.29230769,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2025,jvm cpu,3,0.75373126,0.74036661,0.21794872,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2025,jvm exception,3,0.75692071,0.73642871,0.24358974,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2025,jvm gc,2,0.75993467,0.73213176,0.26923077,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2025,jvm latency,5,0.75463589,0.73596584,0.23846154,1,,1,,,,,1,,,
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2025,memory stress,6,0.75426271,0.73496454,0.25641026,1,,1,,,,,1,,,
