experiment,model,arm,dataset,root_service,n,ac1,mrr
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,ts-consign-service,2,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,ts-contacts-service,2,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,ts-food-service,3,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,ts-inside-payment-service,2,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,ts-order-other-service,4,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,ts-order-service,5,0.6,0.6
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,ts-preserve-service,5,0.6,0.6
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,ts-price-service,2,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,ts-route-plan-service,6,0.33333333,0.33333333
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,ts-route-service,4,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,ts-seat-service,6,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,ts-security-service,1,1,1
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,ts-station-food-service,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,ts-station-service,1,1,1
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,ts-train-service,2,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,ts-travel-plan-service,3,1,1
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,ts-travel-service,3,0.33333333,0.33333333
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,ts-travel2-service,2,1,1
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,ts-user-service,1,1,1
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,ts-verification-code-service,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,adservice,2,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,adservice-0,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,adservice-1,3,0.33333333,0.33333333
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,adservice2-0,1,1,1
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,cartservice,5,0.4,0.4
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,cartservice-0,2,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,cartservice2-0,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,checkoutservice,4,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,checkoutservice-0,2,1,1
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,checkoutservice-1,2,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,currencyservice,2,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,currencyservice-0,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,currencyservice-1,2,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,currencyservice-2,2,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,emailservice,4,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,emailservice-1,2,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,frontend,3,0.33333333,0.33333333
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,frontend-0,1,1,1
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,frontend-1,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,frontend-2,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,frontend2-0,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,node-1,3,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,node-2,3,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,node-3,4,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,node-4,4,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,node-5,8,0.375,0.375
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,node-6,7,0.57142857,0.57142857
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,paymentservice,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,productcatalogservice,4,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,productcatalogservice-0,3,0.33333333,0.33333333
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,productcatalogservice-1,3,0.33333333,0.33333333
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,productcatalogservice-2,2,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,productcatalogservice2-0,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,recommendationservice,4,0.25,0.25
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,recommendationservice-2,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,recommendationservice2-0,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,shippingservice,4,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,shippingservice-0,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,shippingservice-1,2,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,shippingservice2-0,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,adservice,14,0.21428571,0.25
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,cartservice,7,0.14285714,0.14285714
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,checkoutservice,17,0.11764706,0.14901961
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,currencyservice,4,0.25,0.25
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,emailservice,2,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,frontend,3,0.66666667,0.66666667
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,node-1,3,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,node-3,3,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,node-4,1,1,1
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,node-5,4,0.25,0.25
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,node-6,5,0.2,0.2
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,node-7,2,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,node-8,4,0.25,0.25
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,paymentservice,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,productcatalogservice,4,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,recommendationservice,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,shippingservice,6,0.16666667,0.16666667
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,tidb-tidb,2,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,tidb-tikv,10,0.1,0.1
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,re2_ob,checkoutservice,18,0.83333333,0.88888889
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,re2_ob,currencyservice,18,0.66666667,0.69444444
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,re2_ob,emailservice,18,0.94444444,0.94444444
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,re2_ob,productcatalogservice,18,0.66666667,0.66666667
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,re2_ob,recommendationservice,18,0.88888889,0.88888889
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,re2_tt,ts-auth-service,18,0.61111111,0.62962963
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,re2_tt,ts-order-service,18,0.66666667,0.66666667
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,re2_tt,ts-route-service,18,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,re2_tt,ts-train-service,18,0.55555556,0.55555556
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,re2_tt,ts-travel-service,18,0.33333333,0.37962963
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,mysql,6,0.33333333,0.33333333
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,ts-assurance-service,5,0.8,0.8
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,ts-auth-service,4,0.25,0.33333333
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,ts-basic-service,19,0.15789474,0.15789474
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,ts-config-service,6,0.33333333,0.41666667
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,ts-consign-service,2,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,ts-contacts-service,2,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,ts-food-service,3,0.33333333,0.33333333
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,ts-inside-payment-service,2,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,ts-order-other-service,4,0.25,0.33333333
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,ts-order-service,5,0.6,0.7
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,ts-preserve-service,5,0.6,0.6
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,ts-price-service,2,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,ts-route-plan-service,6,0.33333333,0.33333333
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,ts-route-service,4,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,ts-seat-service,6,0.66666667,0.66666667
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,ts-security-service,1,0,0.33333333
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,ts-station-food-service,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,ts-station-service,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,ts-train-service,2,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,ts-travel-plan-service,3,0.33333333,0.33333333
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,ts-travel-service,3,0.33333333,0.33333333
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,ts-travel2-service,2,1,1
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,ts-user-service,1,1,1
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,ts-verification-code-service,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,adservice,2,0,0.35
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,adservice-0,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,adservice-1,3,0.66666667,0.66666667
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,adservice2-0,1,1,1
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,cartservice,5,0.2,0.36666667
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,cartservice-0,2,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,cartservice2-0,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,checkoutservice,4,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,checkoutservice-0,2,1,1
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,checkoutservice-1,2,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,currencyservice,2,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,currencyservice-0,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,currencyservice-1,2,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,currencyservice-2,2,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,emailservice,4,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,emailservice-1,2,1,1
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,frontend,3,0.33333333,0.33333333
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,frontend-0,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,frontend-1,1,1,1
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,frontend-2,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,frontend2-0,1,1,1
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,node-1,3,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,node-2,3,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,node-3,4,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,node-4,4,0,0.125
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,node-5,8,0.125,0.1875
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,node-6,7,0.57142857,0.57142857
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,paymentservice,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,productcatalogservice,4,0,0.05
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,productcatalogservice-0,3,0.33333333,0.33333333
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,productcatalogservice-1,3,0.33333333,0.33333333
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,productcatalogservice-2,2,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,productcatalogservice2-0,1,1,1
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,recommendationservice,4,0.25,0.25
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,recommendationservice-2,1,1,1
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,recommendationservice2-0,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,shippingservice,4,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,shippingservice-0,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,shippingservice-1,2,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,shippingservice2-0,1,1,1
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,adservice,14,0.28571429,0.28571429
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,cartservice,7,0.14285714,0.19047619
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,checkoutservice,17,0.35294118,0.37254902
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,currencyservice,4,0,0.125
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,emailservice,2,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,frontend,3,0.33333333,0.33333333
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,node-1,3,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,node-3,3,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,node-4,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,node-5,4,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,node-6,5,0.2,0.2
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,node-7,2,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,node-8,4,0.25,0.25
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,paymentservice,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,productcatalogservice,4,0,0.083333333
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,recommendationservice,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,shippingservice,6,0.33333333,0.33333333
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,tidb-tidb,2,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,tidb-tikv,10,0.1,0.1
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,re2_ob,checkoutservice,18,0.83333333,0.86111111
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,re2_ob,currencyservice,18,0.61111111,0.61111111
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,re2_ob,emailservice,18,0.88888889,0.88888889
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,re2_ob,productcatalogservice,18,0.55555556,0.55555556
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,re2_ob,recommendationservice,18,0.88888889,0.91666667
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,re2_tt,ts-auth-service,18,0.38888889,0.40277778
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,re2_tt,ts-order-service,18,0.55555556,0.58333333
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,re2_tt,ts-route-service,18,0.55555556,0.56666667
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,re2_tt,ts-train-service,18,0.44444444,0.47222222
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,re2_tt,ts-travel-service,18,0.5,0.51851852
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,mysql,6,0.33333333,0.33333333
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,ts-assurance-service,5,0.4,0.4
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,ts-auth-service,4,0.75,0.75
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,ts-basic-service,19,0.21052632,0.21052632
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,ts-config-service,6,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,ts-consign-service,2,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,ts-contacts-service,2,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,ts-food-service,3,0.33333333,0.33333333
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,ts-inside-payment-service,2,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,ts-order-other-service,4,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,ts-order-service,5,0.6,0.6
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,ts-preserve-service,5,0.2,0.2
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,ts-price-service,2,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,ts-route-plan-service,6,0.33333333,0.33333333
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,ts-route-service,4,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,ts-seat-service,6,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,ts-security-service,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,ts-station-food-service,1,1,1
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,ts-station-service,1,1,1
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,ts-train-service,2,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,ts-travel-plan-service,3,0.66666667,0.66666667
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,ts-travel-service,3,0.33333333,0.33333333
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,ts-travel2-service,2,1,1
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,ts-user-service,1,1,1
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,ts-verification-code-service,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,adservice,2,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,adservice-0,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,adservice-1,3,0.33333333,0.33333333
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,adservice2-0,1,1,1
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,cartservice,5,0.2,0.2
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,cartservice-0,2,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,cartservice2-0,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,checkoutservice,4,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,checkoutservice-0,2,1,1
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,checkoutservice-1,2,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,currencyservice,2,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,currencyservice-0,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,currencyservice-1,2,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,currencyservice-2,2,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,emailservice,4,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,emailservice-1,2,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,frontend,3,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,frontend-0,1,1,1
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,frontend-1,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,frontend-2,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,frontend2-0,1,1,1
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,node-1,3,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,node-2,3,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,node-3,4,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,node-4,4,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,node-5,8,0.375,0.375
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,node-6,7,0.28571429,0.33333333
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,paymentservice,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,productcatalogservice,4,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,productcatalogservice-0,3,0.33333333,0.33333333
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,productcatalogservice-1,3,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,productcatalogservice-2,2,0.5,0.5
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,productcatalogservice2-0,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,recommendationservice,4,0.25,0.25
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,recommendationservice-2,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,recommendationservice2-0,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,shippingservice,4,0.25,0.25
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,shippingservice-0,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,shippingservice-1,2,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,shippingservice2-0,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,adservice,14,0.28571429,0.32142857
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,cartservice,7,0.42857143,0.42857143
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,checkoutservice,17,0.17647059,0.17647059
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,currencyservice,4,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,emailservice,2,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,frontend,3,0.33333333,0.33333333
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,node-1,3,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,node-3,3,0.33333333,0.33333333
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,node-4,1,1,1
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,node-5,4,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,node-6,5,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,node-7,2,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,node-8,4,0.25,0.25
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,paymentservice,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,productcatalogservice,4,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,recommendationservice,1,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,shippingservice,6,0.16666667,0.16666667
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,tidb-tidb,2,0,0
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,tidb-tikv,10,0.1,0.12
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,re2_ob,checkoutservice,18,0.55555556,0.55555556
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,re2_ob,currencyservice,18,0.61111111,0.61111111
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,re2_ob,emailservice,18,0.88888889,0.88888889
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,re2_ob,productcatalogservice,18,0.55555556,0.55555556
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,re2_ob,recommendationservice,18,0.83333333,0.83333333
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,re2_tt,ts-auth-service,18,0.38888889,0.38888889
