experiment,model,arm,dataset,template,n,accuracy
legacy_q9,qwen3.6-27b,H,aiops2025,log_display_mode,93,1
legacy_q9,qwen3.6-27b,H,aiops2025,log_table_cell,93,1
legacy_q9,qwen3.6-27b,H,aiops2025,metric_panel_entity,93,1
legacy_q9,qwen3.6-27b,H,aiops2025,metric_printed_baseline,93,1
legacy_q9,qwen3.6-27b,H,aiops2025,metric_printed_peak,93,1
legacy_q9,qwen3.6-27b,H,aiops2025,propagation_readout,93,1
legacy_q9,qwen3.6-27b,H,aiops2025,trace_table_cell,93,1
legacy_q9,qwen3.6-27b,H,aiops2025,window_duration,93,1
legacy_q9,qwen3.6-27b,H,re2_ob,directed_edge,90,0.1
legacy_q9,qwen3.6-27b,H,re2_ob,log_display_mode,90,1
legacy_q9,qwen3.6-27b,H,re2_ob,log_table_cell,90,1
legacy_q9,qwen3.6-27b,H,re2_ob,metric_panel_entity,90,1
legacy_q9,qwen3.6-27b,H,re2_ob,metric_printed_baseline,90,1
legacy_q9,qwen3.6-27b,H,re2_ob,metric_printed_peak,90,1
legacy_q9,qwen3.6-27b,H,re2_ob,propagation_readout,90,1
legacy_q9,qwen3.6-27b,H,re2_ob,trace_table_cell,90,0.98888889
legacy_q9,qwen3.6-27b,H,re2_ob,window_duration,90,1
legacy_q9,qwen3.6-27b,H,re2_tt,directed_edge,90,0.24444444
legacy_q9,qwen3.6-27b,H,re2_tt,log_display_mode,90,1
legacy_q9,qwen3.6-27b,H,re2_tt,log_table_cell,90,1
legacy_q9,qwen3.6-27b,H,re2_tt,metric_panel_entity,90,1
legacy_q9,qwen3.6-27b,H,re2_tt,metric_printed_baseline,90,1
legacy_q9,qwen3.6-27b,H,re2_tt,metric_printed_peak,90,1
legacy_q9,qwen3.6-27b,H,re2_tt,propagation_readout,90,1
legacy_q9,qwen3.6-27b,H,re2_tt,trace_table_cell,90,0.98888889
legacy_q9,qwen3.6-27b,H,re2_tt,window_duration,90,1
legacy_q9,qwen3.6-27b,P,aegislab,directed_edge,96,0.041666667
legacy_q9,qwen3.6-27b,P,aegislab,log_display_mode,96,1
legacy_q9,qwen3.6-27b,P,aegislab,log_table_cell,96,1
legacy_q9,qwen3.6-27b,P,aegislab,metric_panel_entity,96,0.98958333
legacy_q9,qwen3.6-27b,P,aegislab,metric_printed_baseline,96,0.86458333
legacy_q9,qwen3.6-27b,P,aegislab,metric_printed_peak,96,0.88541667
legacy_q9,qwen3.6-27b,P,aegislab,propagation_readout,96,0.98958333
legacy_q9,qwen3.6-27b,P,aegislab,trace_table_cell,96,0.98958333
legacy_q9,qwen3.6-27b,P,aegislab,window_duration,96,1
legacy_q9,qwen3.6-27b,P,aiops2022,directed_edge,100,0.12
legacy_q9,qwen3.6-27b,P,aiops2022,log_display_mode,100,1
legacy_q9,qwen3.6-27b,P,aiops2022,log_table_cell,100,1
legacy_q9,qwen3.6-27b,P,aiops2022,metric_panel_entity,100,0.9
legacy_q9,qwen3.6-27b,P,aiops2022,metric_printed_baseline,100,0.85
legacy_q9,qwen3.6-27b,P,aiops2022,metric_printed_peak,100,0.91
legacy_q9,qwen3.6-27b,P,aiops2022,propagation_readout,100,0.99
legacy_q9,qwen3.6-27b,P,aiops2022,trace_table_cell,100,0.99
legacy_q9,qwen3.6-27b,P,aiops2022,window_duration,100,1
legacy_q9,qwen3.6-27b,P,aiops2025,directed_edge,93,0.82795699
legacy_q9,qwen3.6-27b,P,aiops2025,log_display_mode,93,1
legacy_q9,qwen3.6-27b,P,aiops2025,log_table_cell,93,1
legacy_q9,qwen3.6-27b,P,aiops2025,metric_panel_entity,93,0.98924731
legacy_q9,qwen3.6-27b,P,aiops2025,metric_printed_baseline,93,0.92473118
legacy_q9,qwen3.6-27b,P,aiops2025,metric_printed_peak,93,0.93548387
legacy_q9,qwen3.6-27b,P,aiops2025,propagation_readout,93,1
legacy_q9,qwen3.6-27b,P,aiops2025,trace_table_cell,93,1
legacy_q9,qwen3.6-27b,P,aiops2025,window_duration,93,0.94623656
legacy_q9,qwen3.6-27b,P,re2_ob,directed_edge,90,0.044444444
legacy_q9,qwen3.6-27b,P,re2_ob,log_display_mode,90,1
legacy_q9,qwen3.6-27b,P,re2_ob,log_table_cell,90,0.98888889
legacy_q9,qwen3.6-27b,P,re2_ob,metric_panel_entity,90,0.92222222
legacy_q9,qwen3.6-27b,P,re2_ob,metric_printed_baseline,90,0.78888889
legacy_q9,qwen3.6-27b,P,re2_ob,metric_printed_peak,90,0.91111111
legacy_q9,qwen3.6-27b,P,re2_ob,propagation_readout,90,1
legacy_q9,qwen3.6-27b,P,re2_ob,trace_table_cell,90,0.98888889
legacy_q9,qwen3.6-27b,P,re2_ob,window_duration,90,1
legacy_q9,qwen3.6-27b,P,re2_tt,directed_edge,90,0.22222222
legacy_q9,qwen3.6-27b,P,re2_tt,log_display_mode,90,1
legacy_q9,qwen3.6-27b,P,re2_tt,log_table_cell,90,1
legacy_q9,qwen3.6-27b,P,re2_tt,metric_panel_entity,90,0.97777778
legacy_q9,qwen3.6-27b,P,re2_tt,metric_printed_baseline,90,0.85555556
legacy_q9,qwen3.6-27b,P,re2_tt,metric_printed_peak,90,0.91111111
legacy_q9,qwen3.6-27b,P,re2_tt,propagation_readout,90,1
legacy_q9,qwen3.6-27b,P,re2_tt,trace_table_cell,90,0.98888889
legacy_q9,qwen3.6-27b,P,re2_tt,window_duration,90,1
legacy_q9,qwen3.6-27b,T,aegislab,directed_edge,96,0.083333333
legacy_q9,qwen3.6-27b,T,aegislab,log_display_mode,96,1
legacy_q9,qwen3.6-27b,T,aegislab,log_table_cell,96,1
legacy_q9,qwen3.6-27b,T,aegislab,metric_panel_entity,96,1
legacy_q9,qwen3.6-27b,T,aegislab,metric_printed_baseline,96,0.97916667
legacy_q9,qwen3.6-27b,T,aegislab,metric_printed_peak,96,1
legacy_q9,qwen3.6-27b,T,aegislab,propagation_readout,96,1
legacy_q9,qwen3.6-27b,T,aegislab,trace_table_cell,96,0.98958333
legacy_q9,qwen3.6-27b,T,aegislab,window_duration,96,1
legacy_q9,qwen3.6-27b,T,aiops2022,directed_edge,100,0.11
legacy_q9,qwen3.6-27b,T,aiops2022,log_display_mode,100,1
legacy_q9,qwen3.6-27b,T,aiops2022,log_table_cell,100,1
legacy_q9,qwen3.6-27b,T,aiops2022,metric_panel_entity,100,1
legacy_q9,qwen3.6-27b,T,aiops2022,metric_printed_baseline,100,1
legacy_q9,qwen3.6-27b,T,aiops2022,metric_printed_peak,100,1
legacy_q9,qwen3.6-27b,T,aiops2022,propagation_readout,100,1
legacy_q9,qwen3.6-27b,T,aiops2022,trace_table_cell,100,1
legacy_q9,qwen3.6-27b,T,aiops2022,window_duration,100,1
legacy_q9,qwen3.6-27b,T,aiops2025,directed_edge,93,0.82795699
legacy_q9,qwen3.6-27b,T,aiops2025,log_display_mode,93,1
legacy_q9,qwen3.6-27b,T,aiops2025,log_table_cell,93,1
legacy_q9,qwen3.6-27b,T,aiops2025,metric_panel_entity,93,1
legacy_q9,qwen3.6-27b,T,aiops2025,metric_printed_baseline,93,1
legacy_q9,qwen3.6-27b,T,aiops2025,metric_printed_peak,93,1
legacy_q9,qwen3.6-27b,T,aiops2025,propagation_readout,93,1
legacy_q9,qwen3.6-27b,T,aiops2025,trace_table_cell,93,1
legacy_q9,qwen3.6-27b,T,aiops2025,window_duration,93,1
legacy_q9,qwen3.6-27b,T,re2_ob,directed_edge,90,0.011111111
legacy_q9,qwen3.6-27b,T,re2_ob,log_display_mode,90,1
legacy_q9,qwen3.6-27b,T,re2_ob,log_table_cell,90,1
legacy_q9,qwen3.6-27b,T,re2_ob,metric_panel_entity,90,1
legacy_q9,qwen3.6-27b,T,re2_ob,metric_printed_baseline,90,1
legacy_q9,qwen3.6-27b,T,re2_ob,metric_printed_peak,90,1
legacy_q9,qwen3.6-27b,T,re2_ob,propagation_readout,90,1
legacy_q9,qwen3.6-27b,T,re2_ob,trace_table_cell,90,0.98888889
legacy_q9,qwen3.6-27b,T,re2_ob,window_duration,90,1
legacy_q9,qwen3.6-27b,T,re2_tt,directed_edge,90,0.28888889
legacy_q9,qwen3.6-27b,T,re2_tt,log_display_mode,90,1
legacy_q9,qwen3.6-27b,T,re2_tt,log_table_cell,90,1
legacy_q9,qwen3.6-27b,T,re2_tt,metric_panel_entity,90,1
legacy_q9,qwen3.6-27b,T,re2_tt,metric_printed_baseline,90,1
legacy_q9,qwen3.6-27b,T,re2_tt,metric_printed_peak,90,1
legacy_q9,qwen3.6-27b,T,re2_tt,propagation_readout,90,1
legacy_q9,qwen3.6-27b,T,re2_tt,trace_table_cell,90,0.98888889
legacy_q9,qwen3.6-27b,T,re2_tt,window_duration,90,1
legacy_q9,qwen3.6-27b,V,aegislab,directed_edge,96,0.10416667
legacy_q9,qwen3.6-27b,V,aegislab,log_display_mode,96,1
legacy_q9,qwen3.6-27b,V,aegislab,log_table_cell,96,0.98958333
legacy_q9,qwen3.6-27b,V,aegislab,metric_panel_entity,96,1
legacy_q9,qwen3.6-27b,V,aegislab,metric_printed_baseline,96,1
legacy_q9,qwen3.6-27b,V,aegislab,metric_printed_peak,96,0.57291667
legacy_q9,qwen3.6-27b,V,aegislab,propagation_readout,96,0.76041667
legacy_q9,qwen3.6-27b,V,aegislab,trace_table_cell,96,0.95833333
legacy_q9,qwen3.6-27b,V,aegislab,window_duration,96,1
legacy_q9,qwen3.6-27b,V,aiops2022,directed_edge,100,0.23
legacy_q9,qwen3.6-27b,V,aiops2022,log_display_mode,100,1
legacy_q9,qwen3.6-27b,V,aiops2022,log_table_cell,100,1
legacy_q9,qwen3.6-27b,V,aiops2022,metric_panel_entity,100,1
legacy_q9,qwen3.6-27b,V,aiops2022,metric_printed_baseline,100,0.99
legacy_q9,qwen3.6-27b,V,aiops2022,metric_printed_peak,100,0.92
legacy_q9,qwen3.6-27b,V,aiops2022,propagation_readout,100,0.8
legacy_q9,qwen3.6-27b,V,aiops2022,trace_table_cell,100,0.98
legacy_q9,qwen3.6-27b,V,aiops2022,window_duration,100,1
legacy_q9,qwen3.6-27b,V,aiops2025,directed_edge,93,0.8172043
legacy_q9,qwen3.6-27b,V,aiops2025,log_display_mode,93,1
legacy_q9,qwen3.6-27b,V,aiops2025,log_table_cell,93,1
legacy_q9,qwen3.6-27b,V,aiops2025,metric_panel_entity,93,1
legacy_q9,qwen3.6-27b,V,aiops2025,metric_printed_baseline,93,1
legacy_q9,qwen3.6-27b,V,aiops2025,metric_printed_peak,93,0.8172043
legacy_q9,qwen3.6-27b,V,aiops2025,propagation_readout,93,0.60215054
legacy_q9,qwen3.6-27b,V,aiops2025,trace_table_cell,93,1
legacy_q9,qwen3.6-27b,V,aiops2025,window_duration,93,0.98924731
legacy_q9,qwen3.6-27b,V,re2_ob,directed_edge,90,0.088888889
legacy_q9,qwen3.6-27b,V,re2_ob,log_display_mode,90,1
legacy_q9,qwen3.6-27b,V,re2_ob,log_table_cell,90,1
legacy_q9,qwen3.6-27b,V,re2_ob,metric_panel_entity,90,1
legacy_q9,qwen3.6-27b,V,re2_ob,metric_printed_baseline,90,0.97777778
legacy_q9,qwen3.6-27b,V,re2_ob,metric_printed_peak,90,0.67777778
legacy_q9,qwen3.6-27b,V,re2_ob,propagation_readout,90,0.77777778
legacy_q9,qwen3.6-27b,V,re2_ob,trace_table_cell,90,0.98888889
legacy_q9,qwen3.6-27b,V,re2_ob,window_duration,90,1
legacy_q9,qwen3.6-27b,V,re2_tt,directed_edge,90,0.2
legacy_q9,qwen3.6-27b,V,re2_tt,log_display_mode,90,1
legacy_q9,qwen3.6-27b,V,re2_tt,log_table_cell,90,0.98888889
legacy_q9,qwen3.6-27b,V,re2_tt,metric_panel_entity,90,0.98888889
legacy_q9,qwen3.6-27b,V,re2_tt,metric_printed_baseline,90,0.98888889
legacy_q9,qwen3.6-27b,V,re2_tt,metric_printed_peak,90,0.44444444
legacy_q9,qwen3.6-27b,V,re2_tt,propagation_readout,90,0.94444444
legacy_q9,qwen3.6-27b,V,re2_tt,trace_table_cell,90,0.96666667
legacy_q9,qwen3.6-27b,V,re2_tt,window_duration,90,1
legacy_q9,qwen3.8-27b,H,aegislab,directed_edge,96,0.03125
legacy_q9,qwen3.8-27b,H,aegislab,log_display_mode,96,1
legacy_q9,qwen3.8-27b,H,aegislab,log_table_cell,96,0.98958333
legacy_q9,qwen3.8-27b,H,aegislab,metric_panel_entity,96,1
legacy_q9,qwen3.8-27b,H,aegislab,metric_printed_baseline,96,1
legacy_q9,qwen3.8-27b,H,aegislab,metric_printed_peak,96,1
legacy_q9,qwen3.8-27b,H,aegislab,propagation_readout,96,0.97916667
legacy_q9,qwen3.8-27b,H,aegislab,trace_table_cell,96,0.96875
legacy_q9,qwen3.8-27b,H,aegislab,window_duration,96,1
legacy_q9,qwen3.8-27b,H,aiops2022,directed_edge,100,0.08
legacy_q9,qwen3.8-27b,H,aiops2022,log_display_mode,100,1
legacy_q9,qwen3.8-27b,H,aiops2022,log_table_cell,100,1
legacy_q9,qwen3.8-27b,H,aiops2022,metric_panel_entity,100,1
legacy_q9,qwen3.8-27b,H,aiops2022,metric_printed_baseline,100,1
legacy_q9,qwen3.8-27b,H,aiops2022,metric_printed_peak,100,0.99
legacy_q9,qwen3.8-27b,H,aiops2022,propagation_readout,100,1
legacy_q9,qwen3.8-27b,H,aiops2022,trace_table_cell,100,1
legacy_q9,qwen3.8-27b,H,aiops2022,window_duration,100,1
legacy_q9,qwen3.8-27b,H,aiops2025,directed_edge,93,0.13978495
legacy_q9,qwen3.8-27b,H,aiops2025,log_display_mode,93,1
legacy_q9,qwen3.8-27b,H,aiops2025,log_table_cell,93,0.98924731
legacy_q9,qwen3.8-27b,H,aiops2025,metric_panel_entity,93,1
legacy_q9,qwen3.8-27b,H,aiops2025,metric_printed_baseline,93,1
legacy_q9,qwen3.8-27b,H,aiops2025,metric_printed_peak,93,1
legacy_q9,qwen3.8-27b,H,aiops2025,propagation_readout,93,0.98924731
legacy_q9,qwen3.8-27b,H,aiops2025,trace_table_cell,93,0.95698925
legacy_q9,qwen3.8-27b,H,aiops2025,window_duration,93,1
legacy_q9,qwen3.8-27b,H,re2_ob,directed_edge,90,0.011111111
legacy_q9,qwen3.8-27b,H,re2_ob,log_display_mode,90,1
legacy_q9,qwen3.8-27b,H,re2_ob,log_table_cell,90,1
legacy_q9,qwen3.8-27b,H,re2_ob,metric_panel_entity,90,1
legacy_q9,qwen3.8-27b,H,re2_ob,metric_printed_baseline,90,1
legacy_q9,qwen3.8-27b,H,re2_ob,metric_printed_peak,90,1
legacy_q9,qwen3.8-27b,H,re2_ob,propagation_readout,90,1
legacy_q9,qwen3.8-27b,H,re2_ob,trace_table_cell,90,1
legacy_q9,qwen3.8-27b,H,re2_ob,window_duration,90,1
legacy_q9,qwen3.8-27b,H,re2_tt,directed_edge,90,0.13333333
legacy_q9,qwen3.8-27b,H,re2_tt,log_display_mode,90,1
legacy_q9,qwen3.8-27b,H,re2_tt,log_table_cell,90,1
legacy_q9,qwen3.8-27b,H,re2_tt,metric_panel_entity,90,1
legacy_q9,qwen3.8-27b,H,re2_tt,metric_printed_baseline,90,1
legacy_q9,qwen3.8-27b,H,re2_tt,metric_printed_peak,90,0.98888889
legacy_q9,qwen3.8-27b,H,re2_tt,propagation_readout,90,1
legacy_q9,qwen3.8-27b,H,re2_tt,trace_table_cell,90,1
legacy_q9,qwen3.8-27b,H,re2_tt,window_duration,90,1
legacy_q9,qwen3.8-27b,P,aegislab,directed_edge,96,0.0625
legacy_q9,qwen3.8-27b,P,aegislab,log_display_mode,96,1
legacy_q9,qwen3.8-27b,P,aegislab,log_table_cell,96,1
legacy_q9,qwen3.8-27b,P,aegislab,metric_panel_entity,96,0.95833333
legacy_q9,qwen3.8-27b,P,aegislab,metric_printed_baseline,96,0.76041667
legacy_q9,qwen3.8-27b,P,aegislab,metric_printed_peak,96,0.88541667
legacy_q9,qwen3.8-27b,P,aegislab,propagation_readout,96,0.91666667
legacy_q9,qwen3.8-27b,P,aegislab,trace_table_cell,96,0.98958333
legacy_q9,qwen3.8-27b,P,aegislab,window_duration,96,1
legacy_q9,qwen3.8-27b,P,aiops2022,directed_edge,100,0.08
legacy_q9,qwen3.8-27b,P,aiops2022,log_display_mode,100,1
legacy_q9,qwen3.8-27b,P,aiops2022,log_table_cell,100,1
legacy_q9,qwen3.8-27b,P,aiops2022,metric_panel_entity,100,0.94
legacy_q9,qwen3.8-27b,P,aiops2022,metric_printed_baseline,100,0.83
legacy_q9,qwen3.8-27b,P,aiops2022,metric_printed_peak,100,0.87
legacy_q9,qwen3.8-27b,P,aiops2022,propagation_readout,100,0.99
legacy_q9,qwen3.8-27b,P,aiops2022,trace_table_cell,100,1
legacy_q9,qwen3.8-27b,P,aiops2022,window_duration,100,1
legacy_q9,qwen3.8-27b,P,aiops2025,directed_edge,93,0.17204301
legacy_q9,qwen3.8-27b,P,aiops2025,log_display_mode,93,1
legacy_q9,qwen3.8-27b,P,aiops2025,log_table_cell,93,1
legacy_q9,qwen3.8-27b,P,aiops2025,metric_panel_entity,93,0.94623656
legacy_q9,qwen3.8-27b,P,aiops2025,metric_printed_baseline,93,0.86021505
legacy_q9,qwen3.8-27b,P,aiops2025,metric_printed_peak,93,0.89247312
legacy_q9,qwen3.8-27b,P,aiops2025,propagation_readout,93,1
legacy_q9,qwen3.8-27b,P,aiops2025,trace_table_cell,93,0.96774194
legacy_q9,qwen3.8-27b,P,aiops2025,window_duration,93,1
legacy_q9,qwen3.8-27b,P,re2_ob,directed_edge,90,0.033333333
legacy_q9,qwen3.8-27b,P,re2_ob,log_display_mode,90,1
legacy_q9,qwen3.8-27b,P,re2_ob,log_table_cell,90,0.98888889
legacy_q9,qwen3.8-27b,P,re2_ob,metric_panel_entity,90,0.94444444
legacy_q9,qwen3.8-27b,P,re2_ob,metric_printed_baseline,90,0.7
legacy_q9,qwen3.8-27b,P,re2_ob,metric_printed_peak,90,0.96666667
legacy_q9,qwen3.8-27b,P,re2_ob,propagation_readout,90,1
legacy_q9,qwen3.8-27b,P,re2_ob,trace_table_cell,90,1
legacy_q9,qwen3.8-27b,P,re2_ob,window_duration,90,1
legacy_q9,qwen3.8-27b,P,re2_tt,directed_edge,90,0.2
legacy_q9,qwen3.8-27b,P,re2_tt,log_display_mode,90,1
legacy_q9,qwen3.8-27b,P,re2_tt,log_table_cell,90,1
legacy_q9,qwen3.8-27b,P,re2_tt,metric_panel_entity,90,1
legacy_q9,qwen3.8-27b,P,re2_tt,metric_printed_baseline,90,0.78888889
legacy_q9,qwen3.8-27b,P,re2_tt,metric_printed_peak,90,0.93333333
legacy_q9,qwen3.8-27b,P,re2_tt,propagation_readout,90,0.97777778
legacy_q9,qwen3.8-27b,P,re2_tt,trace_table_cell,90,0.98888889
legacy_q9,qwen3.8-27b,P,re2_tt,window_duration,90,1
legacy_q9,qwen3.8-27b,T,aegislab,directed_edge,96,0.041666667
legacy_q9,qwen3.8-27b,T,aegislab,log_display_mode,96,1
legacy_q9,qwen3.8-27b,T,aegislab,log_table_cell,96,1
legacy_q9,qwen3.8-27b,T,aegislab,metric_panel_entity,96,1
legacy_q9,qwen3.8-27b,T,aegislab,metric_printed_baseline,96,1
legacy_q9,qwen3.8-27b,T,aegislab,metric_printed_peak,96,1
legacy_q9,qwen3.8-27b,T,aegislab,propagation_readout,96,1
legacy_q9,qwen3.8-27b,T,aegislab,trace_table_cell,96,0.97916667
legacy_q9,qwen3.8-27b,T,aegislab,window_duration,96,1
legacy_q9,qwen3.8-27b,T,aiops2022,directed_edge,100,0.07
legacy_q9,qwen3.8-27b,T,aiops2022,log_display_mode,100,1
legacy_q9,qwen3.8-27b,T,aiops2022,log_table_cell,100,1
legacy_q9,qwen3.8-27b,T,aiops2022,metric_panel_entity,100,1
legacy_q9,qwen3.8-27b,T,aiops2022,metric_printed_baseline,100,1
legacy_q9,qwen3.8-27b,T,aiops2022,metric_printed_peak,100,1
legacy_q9,qwen3.8-27b,T,aiops2022,propagation_readout,100,1
legacy_q9,qwen3.8-27b,T,aiops2022,trace_table_cell,100,1
legacy_q9,qwen3.8-27b,T,aiops2022,window_duration,100,1
legacy_q9,qwen3.8-27b,T,aiops2025,directed_edge,93,0.16129032
legacy_q9,qwen3.8-27b,T,aiops2025,log_display_mode,93,1
legacy_q9,qwen3.8-27b,T,aiops2025,log_table_cell,93,1
legacy_q9,qwen3.8-27b,T,aiops2025,metric_panel_entity,93,1
legacy_q9,qwen3.8-27b,T,aiops2025,metric_printed_baseline,93,0.98924731
legacy_q9,qwen3.8-27b,T,aiops2025,metric_printed_peak,93,1
legacy_q9,qwen3.8-27b,T,aiops2025,propagation_readout,93,1
legacy_q9,qwen3.8-27b,T,aiops2025,trace_table_cell,93,0.97849462
legacy_q9,qwen3.8-27b,T,aiops2025,window_duration,93,1
legacy_q9,qwen3.8-27b,T,re2_ob,directed_edge,90,0.011111111
legacy_q9,qwen3.8-27b,T,re2_ob,log_display_mode,90,1
legacy_q9,qwen3.8-27b,T,re2_ob,log_table_cell,90,1
legacy_q9,qwen3.8-27b,T,re2_ob,metric_panel_entity,90,1
legacy_q9,qwen3.8-27b,T,re2_ob,metric_printed_baseline,90,0.98888889
legacy_q9,qwen3.8-27b,T,re2_ob,metric_printed_peak,90,1
legacy_q9,qwen3.8-27b,T,re2_ob,propagation_readout,90,1
legacy_q9,qwen3.8-27b,T,re2_ob,trace_table_cell,90,1
legacy_q9,qwen3.8-27b,T,re2_ob,window_duration,90,1
legacy_q9,qwen3.8-27b,T,re2_tt,directed_edge,90,0.18888889
legacy_q9,qwen3.8-27b,T,re2_tt,log_display_mode,90,1
legacy_q9,qwen3.8-27b,T,re2_tt,log_table_cell,90,1
legacy_q9,qwen3.8-27b,T,re2_tt,metric_panel_entity,90,1
legacy_q9,qwen3.8-27b,T,re2_tt,metric_printed_baseline,90,0.97777778
legacy_q9,qwen3.8-27b,T,re2_tt,metric_printed_peak,90,1
legacy_q9,qwen3.8-27b,T,re2_tt,propagation_readout,90,1
legacy_q9,qwen3.8-27b,T,re2_tt,trace_table_cell,90,1
legacy_q9,qwen3.8-27b,T,re2_tt,window_duration,90,1
legacy_q9,qwen3.8-27b,V,aegislab,directed_edge,96,0.041666667
legacy_q9,qwen3.8-27b,V,aegislab,log_display_mode,96,1
legacy_q9,qwen3.8-27b,V,aegislab,log_table_cell,96,0.875
legacy_q9,qwen3.8-27b,V,aegislab,metric_panel_entity,96,1
legacy_q9,qwen3.8-27b,V,aegislab,metric_printed_baseline,96,1
legacy_q9,qwen3.8-27b,V,aegislab,metric_printed_peak,96,0.77083333
legacy_q9,qwen3.8-27b,V,aegislab,propagation_readout,96,0.57291667
legacy_q9,qwen3.8-27b,V,aegislab,trace_table_cell,96,0.8125
legacy_q9,qwen3.8-27b,V,aegislab,window_duration,96,1
legacy_q9,qwen3.8-27b,V,aiops2022,directed_edge,100,0.11
legacy_q9,qwen3.8-27b,V,aiops2022,log_display_mode,100,1
legacy_q9,qwen3.8-27b,V,aiops2022,log_table_cell,100,0.98
legacy_q9,qwen3.8-27b,V,aiops2022,metric_panel_entity,100,1
legacy_q9,qwen3.8-27b,V,aiops2022,metric_printed_baseline,100,0.98
legacy_q9,qwen3.8-27b,V,aiops2022,metric_printed_peak,100,0.95
legacy_q9,qwen3.8-27b,V,aiops2022,propagation_readout,100,0.57
legacy_q9,qwen3.8-27b,V,aiops2022,trace_table_cell,100,0.95
legacy_q9,qwen3.8-27b,V,aiops2022,window_duration,100,1
legacy_q9,qwen3.8-27b,V,aiops2025,directed_edge,93,0.16129032
legacy_q9,qwen3.8-27b,V,aiops2025,log_display_mode,93,1
legacy_q9,qwen3.8-27b,V,aiops2025,log_table_cell,93,0.94623656
legacy_q9,qwen3.8-27b,V,aiops2025,metric_panel_entity,93,1
legacy_q9,qwen3.8-27b,V,aiops2025,metric_printed_baseline,93,0.98924731
legacy_q9,qwen3.8-27b,V,aiops2025,metric_printed_peak,93,0.93548387
legacy_q9,qwen3.8-27b,V,aiops2025,propagation_readout,93,0.62365591
legacy_q9,qwen3.8-27b,V,aiops2025,trace_table_cell,93,0.90322581
legacy_q9,qwen3.8-27b,V,aiops2025,window_duration,93,1
legacy_q9,qwen3.8-27b,V,re2_ob,directed_edge,90,0.011111111
legacy_q9,qwen3.8-27b,V,re2_ob,log_display_mode,90,0.98888889
legacy_q9,qwen3.8-27b,V,re2_ob,log_table_cell,90,0.95555556
legacy_q9,qwen3.8-27b,V,re2_ob,metric_panel_entity,90,1
legacy_q9,qwen3.8-27b,V,re2_ob,metric_printed_baseline,90,0.97777778
legacy_q9,qwen3.8-27b,V,re2_ob,metric_printed_peak,90,0.96666667
legacy_q9,qwen3.8-27b,V,re2_ob,propagation_readout,90,0.7
legacy_q9,qwen3.8-27b,V,re2_ob,trace_table_cell,90,0.96666667
legacy_q9,qwen3.8-27b,V,re2_ob,window_duration,90,1
legacy_q9,qwen3.8-27b,V,re2_tt,directed_edge,90,0.15555556
legacy_q9,qwen3.8-27b,V,re2_tt,log_display_mode,90,1
legacy_q9,qwen3.8-27b,V,re2_tt,log_table_cell,90,0.94444444
legacy_q9,qwen3.8-27b,V,re2_tt,metric_panel_entity,90,1
legacy_q9,qwen3.8-27b,V,re2_tt,metric_printed_baseline,90,0.98888889
legacy_q9,qwen3.8-27b,V,re2_tt,metric_printed_peak,90,0.75555556
legacy_q9,qwen3.8-27b,V,re2_tt,propagation_readout,90,0.7
legacy_q9,qwen3.8-27b,V,re2_tt,trace_table_cell,90,0.92222222
legacy_q9,qwen3.8-27b,V,re2_tt,window_duration,90,1
typed_two_stage,gemma-4-26b-a4b,H,aegislab,G_direct_read,20,0.85
typed_two_stage,gemma-4-26b-a4b,H,aegislab,G_locator_chain,20,0.1
typed_two_stage,gemma-4-26b-a4b,H,aegislab,L_G_link,3,0
typed_two_stage,gemma-4-26b-a4b,H,aegislab,L_R_link,3,0.33333333
typed_two_stage,gemma-4-26b-a4b,H,aegislab,L_direct_read,27,0.88888889
typed_two_stage,gemma-4-26b-a4b,H,aegislab,L_locator_chain,6,0.16666667
typed_two_stage,gemma-4-26b-a4b,H,aegislab,M_G_link,30,0
typed_two_stage,gemma-4-26b-a4b,H,aegislab,M_L_link,5,0.8
typed_two_stage,gemma-4-26b-a4b,H,aegislab,M_R_link,20,0.85
typed_two_stage,gemma-4-26b-a4b,H,aegislab,M_direct_read,26,0.65384615
typed_two_stage,gemma-4-26b-a4b,H,aegislab,M_locator_chain,28,0.32142857
typed_two_stage,gemma-4-26b-a4b,H,aegislab,R_G_link,34,0
typed_two_stage,gemma-4-26b-a4b,H,aegislab,R_direct_read,23,0.95652174
typed_two_stage,gemma-4-26b-a4b,H,aegislab,R_locator_chain,24,0.20833333
typed_two_stage,gemma-4-26b-a4b,H,aiops2022,G_direct_read,21,0.9047619
typed_two_stage,gemma-4-26b-a4b,H,aiops2022,L_R_link,41,0.53658537
typed_two_stage,gemma-4-26b-a4b,H,aiops2022,L_direct_read,27,0.81481481
typed_two_stage,gemma-4-26b-a4b,H,aiops2022,L_locator_chain,5,0
typed_two_stage,gemma-4-26b-a4b,H,aiops2022,M_G_link,16,0
typed_two_stage,gemma-4-26b-a4b,H,aiops2022,M_L_link,15,0.73333333
typed_two_stage,gemma-4-26b-a4b,H,aiops2022,M_R_link,23,0.73913043
typed_two_stage,gemma-4-26b-a4b,H,aiops2022,M_direct_read,23,0.56521739
typed_two_stage,gemma-4-26b-a4b,H,aiops2022,M_locator_chain,10,0
typed_two_stage,gemma-4-26b-a4b,H,aiops2022,R_direct_read,29,0.75862069
typed_two_stage,gemma-4-26b-a4b,H,aiops2022,R_locator_chain,6,0.16666667
