experiment,model,arm,dataset_scope,n,case_n,complete_chain_accuracy,correct_prefix_accuracy,step_accuracy,query_membership_valid,level_1_complete_chain_accuracy,level_2_complete_chain_accuracy,level_3_complete_chain_accuracy,ac@1,ac@3,ac@5,avg@3,avg@5,mrr
typed_two_stage,gemma-4-26b-a4b,V,headline_289,289,289,0.24394464,0.41166859,0.42387543,1,0.38062284,0.13754647,0.071942446,,,,,,
typed_two_stage,gemma-4-26b-a4b,H,re2_ob,90,90,0.42592593,0.51234568,0.5,1,0.68888889,0.43333333,0.15555556,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lt-Gt,re2_ob,90,90,0.43703704,0.50679012,0.44074074,1,0.81111111,0.37777778,0.12222222,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,re2_ob,90,90,0.45555556,0.54567901,0.50185185,1,0.83333333,0.36666667,0.16666667,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,re2_ob,90,90,0.34444444,0.47098765,0.43703704,1,0.67777778,0.21111111,0.14444444,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_ob,90,90,0.34444444,0.49938272,0.47037037,1,0.66666667,0.24444444,0.12222222,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,re2_ob,90,90,0.37037037,0.51604938,0.49259259,1,0.7,0.24444444,0.16666667,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,re2_ob,90,90,0.36296296,0.53333333,0.51296296,1,0.66666667,0.25555556,0.16666667,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,re2_ob,90,90,0.2,0.43209877,0.42222222,1,0.48888889,0.022222222,0.088888889,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,re2_ob,90,90,0.2,0.44567901,0.44444444,1,0.48888889,0.022222222,0.088888889,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gt,re2_ob,90,90,0.38518519,0.4654321,0.43333333,0.98888889,0.68888889,0.36666667,0.1,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,re2_ob,90,90,0.4,0.49012346,0.46851852,1,0.73333333,0.37777778,0.088888889,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,re2_ob,90,90,0.23333333,0.39691358,0.4,1,0.43333333,0.2,0.066666667,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,re2_ob,90,90,0.3037037,0.44753086,0.42777778,1,0.56666667,0.23333333,0.11111111,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lt-Gt,re2_ob,90,90,0.28888889,0.44938272,0.45925926,1,0.52222222,0.24444444,0.1,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lt-Gv,re2_ob,90,90,0.3,0.46419753,0.46481481,1,0.56666667,0.26666667,0.066666667,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lv-Gt,re2_ob,90,90,0.15555556,0.38271605,0.38148148,1,0.4,0.033333333,0.033333333,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lv-Gv,re2_ob,90,90,0.15555556,0.40617284,0.41111111,1,0.44444444,0.011111111,0.011111111,,,,,,
typed_two_stage,gemma-4-26b-a4b,P,re2_ob,90,90,0.32592593,0.38888889,0.33703704,0.98888889,0.72222222,0.16666667,0.088888889,,,,,,
typed_two_stage,gemma-4-26b-a4b,V,re2_ob,90,90,0.22222222,0.42345679,0.42962963,1,0.41111111,0.16666667,0.088888889,,,,,,
typed_two_stage,gemma-4-26b-a4b,H,re2_tt,90,90,0.56296296,0.66790123,0.66111111,1,0.85555556,0.47727273,0.32954545,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lt-Gt,re2_tt,90,90,0.54444444,0.62962963,0.58518519,1,0.93333333,0.44318182,0.22727273,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lt-Gv,re2_tt,90,90,0.54444444,0.65432099,0.61481481,1,0.93333333,0.46590909,0.20454545,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lv-Gt,re2_tt,90,90,0.51111111,0.62407407,0.57962963,1,0.9,0.38636364,0.21590909,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_tt,90,90,0.48148148,0.61975309,0.59259259,1,0.85555556,0.375,0.18181818,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,re2_tt,90,90,0.37777778,0.58765432,0.56481481,1,0.76666667,0.17045455,0.18181818,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,re2_tt,90,90,0.36296296,0.5808642,0.56481481,1,0.74444444,0.13636364,0.19318182,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,re2_tt,90,90,0.27407407,0.50802469,0.50555556,1,0.6,0.034090909,0.14772727,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,re2_tt,90,90,0.25555556,0.50617284,0.50740741,1,0.57777778,0.056818182,0.11363636,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gt,re2_tt,90,90,0.45925926,0.54567901,0.53148148,1,0.76666667,0.42045455,0.15909091,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,re2_tt,90,90,0.54074074,0.63518519,0.60925926,1,0.94444444,0.46590909,0.18181818,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,re2_tt,90,90,0.34444444,0.46790123,0.47592593,1,0.53333333,0.30681818,0.15909091,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,re2_tt,90,90,0.3962963,0.52839506,0.53703704,1,0.66666667,0.35227273,0.13636364,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lt-Gt,re2_tt,90,90,0.3037037,0.50432099,0.51296296,1,0.57777778,0.18181818,0.13636364,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lt-Gv,re2_tt,90,90,0.33703704,0.55864198,0.54074074,1,0.71111111,0.15909091,0.125,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lv-Gt,re2_tt,90,90,0.18148148,0.43271605,0.44444444,1,0.43333333,0.034090909,0.056818182,,,,,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rv-Lv-Gv,re2_tt,90,90,0.16666667,0.41604938,0.42777778,1,0.4,0.022727273,0.056818182,,,,,,
typed_two_stage,gemma-4-26b-a4b,P,re2_tt,90,90,0.34074074,0.42469136,0.37592593,1,0.74444444,0.17045455,0.090909091,,,,,,
typed_two_stage,gemma-4-26b-a4b,V,re2_tt,90,90,0.16666667,0.36728395,0.37777778,1,0.36666667,0.056818182,0.034090909,,,,,,
typed_two_stage,qwen3.6-27b,H,aegislab,96,96,0.40798611,0.55613426,0.54513889,1,0.66666667,0.2,0.32894737,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rt-Lt-Gt,aegislab,96,96,0.36805556,0.48668981,0.46527778,1,0.65625,0.17894737,0.21052632,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rt-Lt-Gv,aegislab,96,96,0.36458333,0.4994213,0.47743056,1,0.64583333,0.17894737,0.22368421,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rt-Lv-Gt,aegislab,96,96,0.375,0.50549769,0.49305556,1,0.64583333,0.17894737,0.26315789,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rt-Lv-Gv,aegislab,96,96,0.34722222,0.47569444,0.46875,1,0.625,0.15789474,0.21052632,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lt-Gt,aegislab,96,96,0.30729167,0.49305556,0.49479167,1,0.57291667,0.10526316,0.21052632,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lt-Gv,aegislab,96,96,0.27256944,0.44444444,0.44270833,1,0.53125,0.094736842,0.19736842,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aegislab,96,96,0.296875,0.49739583,0.50694444,1,0.57291667,0.11578947,0.18421053,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aegislab,96,96,0.27604167,0.46701389,0.45486111,1,0.57291667,0.094736842,0.13157895,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aegislab,96,96,0.38368056,0.5162037,0.484375,1,0.67708333,0.21052632,0.21052632,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aegislab,96,96,0.38020833,0.51793981,0.48784722,1,0.6875,0.2,0.19736842,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lv-Gt,aegislab,96,96,0.40277778,0.53790509,0.51388889,1,0.6875,0.22105263,0.25,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lv-Gv,aegislab,96,96,0.390625,0.52372685,0.49305556,1,0.67708333,0.21052632,0.23684211,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rv-Lt-Gt,aegislab,96,96,0.27083333,0.47627315,0.48090278,1,0.53125,0.094736842,0.18421053,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rv-Lt-Gv,aegislab,96,96,0.33680556,0.51446759,0.50173611,1,0.61458333,0.16842105,0.19736842,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rv-Lv-Gt,aegislab,96,96,0.34201389,0.5396412,0.53125,1,0.63541667,0.13684211,0.21052632,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rv-Lv-Gv,aegislab,96,96,0.38194444,0.56741898,0.54340278,1,0.6875,0.17894737,0.22368421,,,,,,
typed_two_stage,qwen3.6-27b,P,aegislab,96,96,0.35069444,0.45891204,0.41493056,1,0.65625,0.17894737,0.15789474,,,,,,
typed_two_stage,qwen3.6-27b,V,aegislab,96,96,0.36284722,0.50665509,0.47048611,1,0.66666667,0.21052632,0.17105263,,,,,,
typed_two_stage,qwen3.6-27b,H,aiops2022,100,100,0.52,0.57527778,0.56833333,1,0.62,0.48958333,0,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rt-Lt-Gt,aiops2022,100,100,0.41833333,0.46888889,0.445,1,0.6,0.27083333,0.055555556,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rt-Lt-Gv,aiops2022,100,100,0.425,0.47333333,0.45166667,1,0.57,0.32291667,0,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rt-Lv-Gt,aiops2022,100,100,0.515,0.58444444,0.59166667,1,0.62,0.46875,0,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rt-Lv-Gv,aiops2022,100,100,0.495,0.55111111,0.56166667,1,0.59,0.45833333,0,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lt-Gt,aiops2022,100,100,0.37666667,0.46166667,0.44,1,0.57,0.21875,0,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lt-Gv,aiops2022,100,100,0.35,0.43527778,0.42166667,1,0.52,0.21875,0,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2022,100,100,0.335,0.45055556,0.43666667,1,0.52,0.17708333,0,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2022,100,100,0.34,0.44694444,0.445,1,0.47,0.25,0.055555556,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,100,100,0.44666667,0.49666667,0.465,1,0.63,0.3125,0,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aiops2022,100,100,0.46166667,0.51222222,0.49333333,1,0.61,0.36458333,0.055555556,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lv-Gt,aiops2022,100,100,0.54,0.61111111,0.61,1,0.65,0.5,0,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lv-Gv,aiops2022,100,100,0.53,0.59305556,0.59833333,1,0.63,0.5,0,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rv-Lt-Gt,aiops2022,100,100,0.38166667,0.47833333,0.46666667,1,0.56,0.22916667,0.11111111,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rv-Lt-Gv,aiops2022,100,100,0.36333333,0.46083333,0.45166667,1,0.53,0.23958333,0.055555556,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rv-Lv-Gt,aiops2022,100,100,0.405,0.51194444,0.50833333,1,0.55,0.29166667,0,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rv-Lv-Gv,aiops2022,100,100,0.40833333,0.51861111,0.525,1,0.53,0.33333333,0.055555556,,,,,,
typed_two_stage,qwen3.6-27b,P,aiops2022,100,100,0.35666667,0.41277778,0.39666667,1,0.51,0.23958333,0,,,,,,
typed_two_stage,qwen3.6-27b,V,aiops2022,100,100,0.48333333,0.54027778,0.54833333,1,0.59,0.4375,0,,,,,,
typed_two_stage,qwen3.6-27b,H,aiops2025,93,93,0.53225806,0.62843489,0.63799283,1,0.69892473,0.51282051,0.20454545,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rt-Lt-Gt,aiops2025,93,93,0.48566308,0.57258065,0.5734767,1,0.69892473,0.35897436,0.22727273,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rt-Lt-Gv,aiops2025,93,93,0.48924731,0.57526882,0.5609319,1,0.69892473,0.41025641,0.15909091,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rt-Lv-Gt,aiops2025,93,93,0.46953405,0.57019116,0.57168459,1,0.69892473,0.34615385,0.15909091,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rt-Lv-Gv,aiops2025,93,93,0.46953405,0.56272401,0.56272401,1,0.69892473,0.33333333,0.18181818,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lt-Gt,aiops2025,93,93,0.37634409,0.49253286,0.49283154,1,0.60215054,0.17948718,0.18181818,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lt-Gv,aiops2025,93,93,0.34946237,0.46385902,0.45878136,1,0.60215054,0.17948718,0.068181818,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,aiops2025,93,93,0.32078853,0.44982079,0.44982079,1,0.56989247,0.11538462,0.090909091,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2025,93,93,0.36200717,0.49074074,0.48924731,1,0.61290323,0.20512821,0.068181818,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2025,93,93,0.54121864,0.63679809,0.62365591,1,0.7311828,0.5,0.11363636,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aiops2025,93,93,0.54301075,0.63560335,0.62544803,1,0.72043011,0.5,0.20454545,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lv-Gt,aiops2025,93,93,0.52329749,0.63201912,0.61648746,1,0.7311828,0.42307692,0.20454545,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lv-Gv,aiops2025,93,93,0.5125448,0.62485066,0.61648746,1,0.72043011,0.41025641,0.20454545,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rv-Lt-Gt,aiops2025,93,93,0.41218638,0.55167264,0.5609319,1,0.60215054,0.26923077,0.13636364,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rv-Lt-Gv,aiops2025,93,93,0.43010753,0.55585424,0.56272401,1,0.59139785,0.38461538,0.13636364,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rv-Lv-Gt,aiops2025,93,93,0.44265233,0.57795699,0.56630824,1,0.67741935,0.32051282,0.13636364,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rv-Lv-Gv,aiops2025,93,93,0.45878136,0.58482676,0.58422939,1,0.62365591,0.41025641,0.15909091,,,,,,
typed_two_stage,qwen3.6-27b,P,aiops2025,93,93,0.39247312,0.45908005,0.47311828,1,0.55913978,0.3974359,0.022727273,,,,,,
typed_two_stage,qwen3.6-27b,V,aiops2025,93,93,0.51792115,0.61857826,0.60394265,1,0.68817204,0.52564103,0.18181818,,,,,,
typed_two_stage,qwen3.6-27b,H,all_469,469,469,0.43958778,0.54761905,0.54406539,1,0.64818763,0.34375,0.21835443,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rt-Lt-Gt,all_469,469,469,0.38308458,0.47299218,0.45984364,1,0.63752665,0.24553571,0.15506329,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rt-Lt-Gv,all_469,469,469,0.39658849,0.49040512,0.47583511,1,0.62899787,0.28125,0.17721519,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rt-Lv-Gt,all_469,469,469,0.4047619,0.5149846,0.51208244,1,0.63965885,0.28125,0.17405063,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rt-Lv-Gv,all_469,469,469,0.39694385,0.50130301,0.50426439,1,0.62899787,0.27455357,0.17088608,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lt-Gt,all_469,469,469,0.30952381,0.44835347,0.44776119,1,0.55223881,0.14732143,0.12974684,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lt-Gv,all_469,469,469,0.29211087,0.41998342,0.41968728,1,0.52025586,0.15848214,0.11392405,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,all_469,469,469,0.28571429,0.45190713,0.45806681,1,0.53091684,0.12053571,0.12025316,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,all_469,469,469,0.30845771,0.45824449,0.460199,1,0.53731343,0.18303571,0.12341772,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,all_469,469,469,0.4257285,0.5226842,0.49964463,1,0.67164179,0.30803571,0.17721519,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,all_469,469,469,0.41933191,0.51936745,0.50142146,1,0.66098081,0.30803571,0.17088608,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lv-Gt,all_469,469,469,0.43887704,0.55685856,0.54371002,1,0.67590618,0.32142857,0.19303797,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lv-Gv,all_469,469,469,0.43212509,0.54832978,0.53411514,1,0.67164179,0.32142857,0.17721519,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rv-Lt-Gt,all_469,469,469,0.30916844,0.46920161,0.47370291,1,0.53518124,0.16517857,0.12341772,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rv-Lt-Gv,all_469,469,469,0.34221748,0.48063255,0.48045487,1,0.55223881,0.23660714,0.15189873,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rv-Lv-Gt,all_469,469,469,0.33901919,0.50852878,0.50710732,1,0.58208955,0.18973214,0.13291139,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rv-Lv-Gv,all_469,469,469,0.36744847,0.52209192,0.52132196,1,0.58635394,0.25892857,0.15189873,,,,,,
typed_two_stage,qwen3.6-27b,P,all_469,469,469,0.34328358,0.42347785,0.40085288,1,0.59488273,0.24107143,0.088607595,,,,,,
typed_two_stage,qwen3.6-27b,V,all_469,469,469,0.40120824,0.5199005,0.50817342,1,0.63113006,0.32589286,0.12341772,,,,,,
typed_two_stage,qwen3.6-27b,H,headline_289,289,289,0.48673587,0.58602461,0.58304498,1,0.66089965,0.39405204,0.24637681,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rt-Lt-Gt,headline_289,289,289,0.42329873,0.50816993,0.49307958,1,0.65051903,0.26394052,0.19565217,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rt-Lt-Gv,headline_289,289,289,0.42560554,0.514802,0.49538639,1,0.6366782,0.29739777,0.17391304,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rt-Lv-Gt,headline_289,289,289,0.4538639,0.55363322,0.55247982,1,0.65397924,0.33085502,0.19565217,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rt-Lv-Gv,headline_289,289,289,0.43771626,0.52979623,0.53114187,1,0.6366782,0.31598513,0.17391304,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lt-Gt,headline_289,289,289,0.35351788,0.48202614,0.47520185,1,0.58131488,0.16728625,0.17391304,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lt-Gv,headline_289,289,289,0.32410611,0.44752018,0.44059977,1,0.55017301,0.16356877,0.13043478,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,headline_289,289,289,0.3177624,0.46587851,0.46424452,1,0.55363322,0.13754647,0.13043478,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,headline_289,289,289,0.32583622,0.46770473,0.46251442,1,0.55017301,0.18215613,0.10144928,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,headline_289,289,289,0.4561707,0.54825067,0.52249135,1,0.67820069,0.33085502,0.15217391,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,headline_289,289,289,0.46078431,0.55382545,0.53402537,1,0.67128028,0.34572491,0.18115942,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lv-Gt,headline_289,289,289,0.48904268,0.59352172,0.58016148,1,0.68858131,0.37918216,0.20289855,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lv-Gv,headline_289,289,289,0.47808535,0.58025759,0.56920415,1,0.67474048,0.37174721,0.19565217,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rv-Lt-Gt,headline_289,289,289,0.35467128,0.50124952,0.5017301,1,0.56401384,0.19330855,0.15942029,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rv-Lt-Gv,headline_289,289,289,0.37600923,0.50922722,0.50403691,1,0.57785467,0.25650558,0.15942029,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rv-Lv-Gt,headline_289,289,289,0.39619377,0.54238754,0.53460208,1,0.61937716,0.24535316,0.15942029,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rv-Lv-Gv,headline_289,289,289,0.41580161,0.55613226,0.55017301,1,0.61245675,0.30111524,0.18115942,,,,,,
typed_two_stage,qwen3.6-27b,P,headline_289,289,289,0.36620531,0.44300269,0.42733564,1,0.57439446,0.26394052,0.094202899,,,,,,
typed_two_stage,qwen3.6-27b,V,headline_289,289,289,0.4544406,0.55430604,0.54036909,1,0.64705882,0.38289963,0.15217391,,,,,,
typed_two_stage,qwen3.6-27b,H,re2_ob,90,90,0.35555556,0.4845679,0.46851852,1,0.64444444,0.25555556,0.16666667,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rt-Lt-Gt,re2_ob,90,90,0.31851852,0.41604938,0.40185185,1,0.63333333,0.21111111,0.11111111,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rt-Lt-Gv,re2_ob,90,90,0.34444444,0.4617284,0.44259259,1,0.65555556,0.24444444,0.13333333,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rt-Lv-Gt,re2_ob,90,90,0.32962963,0.44753086,0.42962963,1,0.65555556,0.18888889,0.14444444,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rt-Lv-Gv,re2_ob,90,90,0.31481481,0.43209877,0.41666667,1,0.64444444,0.17777778,0.12222222,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lt-Gt,re2_ob,90,90,0.24444444,0.39382716,0.4037037,1,0.5,0.15555556,0.077777778,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lt-Gv,re2_ob,90,90,0.23703704,0.37283951,0.37777778,1,0.46666667,0.15555556,0.088888889,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,re2_ob,90,90,0.23333333,0.39876543,0.41666667,1,0.47777778,0.11111111,0.11111111,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,re2_ob,90,90,0.24814815,0.3962963,0.4,1,0.48888889,0.16666667,0.088888889,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,re2_ob,90,90,0.39259259,0.50246914,0.47962963,1,0.7,0.27777778,0.2,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,re2_ob,90,90,0.34074074,0.46604938,0.44074074,1,0.66666667,0.22222222,0.13333333,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lv-Gt,re2_ob,90,90,0.35925926,0.49753086,0.47777778,1,0.68888889,0.22222222,0.16666667,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lv-Gv,re2_ob,90,90,0.35185185,0.48888889,0.44444444,1,0.7,0.21111111,0.14444444,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rv-Lt-Gt,re2_ob,90,90,0.24074074,0.42407407,0.43888889,1,0.46666667,0.14444444,0.11111111,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rv-Lt-Gv,re2_ob,90,90,0.26666667,0.41481481,0.42407407,1,0.48888889,0.17777778,0.13333333,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rv-Lv-Gt,re2_ob,90,90,0.23333333,0.43148148,0.44074074,1,0.48888889,0.11111111,0.1,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rv-Lv-Gv,re2_ob,90,90,0.26296296,0.43209877,0.43703704,1,0.51111111,0.15555556,0.12222222,,,,,,
typed_two_stage,qwen3.6-27b,P,re2_ob,90,90,0.31481481,0.40185185,0.36851852,1,0.65555556,0.2,0.088888889,,,,,,
typed_two_stage,qwen3.6-27b,V,re2_ob,90,90,0.27777778,0.4154321,0.40740741,1,0.55555556,0.18888889,0.088888889,,,,,,
typed_two_stage,qwen3.6-27b,H,re2_tt,90,90,0.37222222,0.48734568,0.49444444,1,0.61111111,0.28089888,0.22727273,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rt-Lt-Gt,re2_tt,90,90,0.31851852,0.41697531,0.41111111,1,0.6,0.2247191,0.13636364,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rt-Lt-Gv,re2_tt,90,90,0.35555556,0.44074074,0.4462963,1,0.57777778,0.26966292,0.22727273,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rt-Lv-Gt,re2_tt,90,90,0.32222222,0.45833333,0.46481481,1,0.57777778,0.2247191,0.17045455,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rt-Lv-Gv,re2_tt,90,90,0.34814815,0.47901235,0.50555556,1,0.58888889,0.24719101,0.21590909,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lt-Gt,re2_tt,90,90,0.23333333,0.39475309,0.4037037,1,0.51111111,0.078651685,0.11363636,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lt-Gv,re2_tt,90,90,0.24444444,0.3787037,0.39444444,1,0.47777778,0.14606742,0.11363636,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gt,re2_tt,90,90,0.23518519,0.46018519,0.47962963,1,0.51111111,0.078651685,0.11363636,,,,,,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,re2_tt,90,90,0.31296296,0.48981481,0.51296296,1,0.54444444,0.20224719,0.19318182,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,re2_tt,90,90,0.36111111,0.46080247,0.4462963,1,0.62222222,0.26966292,0.19318182,,,,,,
